Fecha & Hora,PM10 (ug/m3),SO2  (ug/m3),Vel Viento  (m/s),Dir Viento (Grados),Temperatura (C°),Humedad (%)
10/03/2018 03:00:00 PM,61.5,2.1,ND,ND,ND,ND
10/03/2018 04:00:00 PM,33.9,0.4,ND,ND,ND,ND
10/03/2018 05:00:00 PM,27.1,0.0,ND,ND,ND,ND
10/03/2018 06:00:00 PM,37.7,0.1,ND,ND,ND,ND
10/03/2018 07:00:00 PM,26.4,0.0,ND,ND,ND,ND
10/03/2018 08:00:00 PM,23.7,0.1,ND,ND,ND,ND
10/03/2018 09:00:00 PM,21.5,0.2,ND,ND,ND,ND
10/03/2018 10:00:00 PM,52.1,0.6,ND,ND,ND,ND
10/03/2018 11:00:00 PM,63.9,0.4,ND,ND,ND,ND
11/03/2018 12:00:00 AM,44.0,0.3,ND,ND,ND,ND
11/03/2018 01:00:00 AM,35.6,0.2,ND,ND,ND,ND
11/03/2018 02:00:00 AM,37.7,0.1,ND,ND,ND,ND
11/03/2018 03:00:00 AM,30.5,0.2,ND,ND,ND,ND
11/03/2018 04:00:00 AM,31.8,0.2,ND,ND,ND,ND
11/03/2018 05:00:00 AM,38.3,0.2,ND,ND,ND,ND
11/03/2018 06:00:00 AM,37.2,0.3,ND,ND,ND,ND
11/03/2018 07:00:00 AM,43.2,0.2,ND,ND,ND,ND
11/03/2018 08:00:00 AM,57.8,0.4,ND,ND,ND,ND
11/03/2018 09:00:00 AM,45.3,2.1,ND,ND,ND,ND
11/03/2018 10:00:00 AM,44.7,2.9,ND,ND,ND,ND
11/03/2018 11:00:00 AM,41.2,2.9,ND,ND,ND,ND
11/03/2018 12:00:00 PM,41.6,2.6,ND,ND,ND,ND
11/03/2018 01:00:00 PM,46.9,2.0,ND,ND,ND,ND
11/03/2018 02:00:00 PM,46.9,2.1,ND,ND,ND,ND
11/03/2018 03:00:00 PM,41.5,0.7,ND,ND,ND,ND
11/03/2018 04:00:00 PM,29.2,0.2,ND,ND,ND,ND
11/03/2018 05:00:00 PM,44.9,0.1,ND,ND,ND,ND
11/03/2018 06:00:00 PM,41.4,ND,ND,ND,ND,ND
11/03/2018 07:00:00 PM,41.4,ND,ND,ND,ND,ND
11/03/2018 08:00:00 PM,16.5,ND,ND,ND,ND,ND
11/03/2018 09:00:00 PM,17.6,0.1,ND,ND,ND,ND
11/03/2018 10:00:00 PM,47.9,0.9,ND,ND,ND,ND
11/03/2018 11:00:00 PM,45.7,1.4,ND,ND,ND,ND
12/03/2018 12:00:00 AM,29.8,0.3,ND,ND,ND,ND
12/03/2018 01:00:00 AM,21.6,0.2,ND,ND,ND,ND
12/03/2018 02:00:00 AM,39.5,0.2,ND,ND,ND,ND
12/03/2018 03:00:00 AM,21.9,0.0,ND,ND,ND,ND
12/03/2018 04:00:00 AM,26.5,0.0,ND,ND,ND,ND
12/03/2018 05:00:00 AM,32.0,0.1,ND,ND,ND,ND
12/03/2018 06:00:00 AM,43.7,0.3,ND,ND,ND,ND
12/03/2018 07:00:00 AM,81.3,0.7,ND,ND,ND,ND
12/03/2018 08:00:00 AM,78.2,0.9,ND,ND,ND,ND
12/03/2018 09:00:00 AM,65.6,2.1,ND,ND,ND,ND
12/03/2018 10:00:00 AM,75.0,3.1,ND,ND,ND,ND
12/03/2018 11:00:00 AM,55.5,2.9,ND,ND,ND,ND
12/03/2018 12:00:00 PM,51.9,2.2,ND,ND,ND,ND
12/03/2018 01:00:00 PM,59.9,2.8,ND,ND,ND,ND
12/03/2018 02:00:00 PM,39.4,0.8,ND,ND,ND,ND
12/03/2018 03:00:00 PM,26.1,0.2,ND,ND,ND,ND
12/03/2018 04:00:00 PM,23.3,ND,ND,ND,ND,ND
12/03/2018 05:00:00 PM,26.0,ND,ND,ND,ND,ND
12/03/2018 06:00:00 PM,37.1,ND,ND,ND,ND,ND
12/03/2018 07:00:00 PM,26.0,ND,ND,ND,ND,ND
12/03/2018 08:00:00 PM,15.8,0.1,ND,ND,ND,ND
12/03/2018 09:00:00 PM,40.8,0.6,ND,ND,ND,ND
12/03/2018 10:00:00 PM,47.6,1.0,ND,ND,ND,ND
12/03/2018 11:00:00 PM,51.9,0.6,ND,ND,ND,ND
13/03/2018 12:00:00 AM,36.2,0.5,ND,ND,ND,ND
13/03/2018 01:00:00 AM,45.8,1.3,ND,ND,ND,ND
13/03/2018 02:00:00 AM,43.0,1.3,ND,ND,ND,ND
13/03/2018 03:00:00 AM,36.7,1.0,ND,ND,ND,ND
13/03/2018 04:00:00 AM,26.6,0.6,ND,ND,ND,ND
13/03/2018 05:00:00 AM,43.4,0.9,ND,ND,ND,ND
13/03/2018 06:00:00 AM,57.8,1.0,ND,ND,ND,ND
13/03/2018 07:00:00 AM,69.5,0.9,ND,ND,ND,ND
13/03/2018 08:00:00 AM,76.1,ND,ND,ND,ND,ND
13/03/2018 09:00:00 AM,64.8,1.8,ND,ND,ND,ND
13/03/2018 10:00:00 AM,39.0,2.1,ND,ND,ND,ND
13/03/2018 11:00:00 AM,36.8,1.5,ND,ND,ND,ND
13/03/2018 12:00:00 PM,46.5,1.4,ND,ND,ND,ND
13/03/2018 01:00:00 PM,15.3,0.8,ND,ND,ND,ND
13/03/2018 02:00:00 PM,16.2,0.2,ND,ND,ND,ND
13/03/2018 03:00:00 PM,24.5,ND,ND,ND,ND,ND
13/03/2018 04:00:00 PM,30.9,ND,ND,ND,ND,ND
13/03/2018 05:00:00 PM,30.9,0.1,ND,ND,ND,ND
13/03/2018 06:00:00 PM,22.4,ND,ND,ND,ND,ND
13/03/2018 07:00:00 PM,27.5,0.1,ND,ND,ND,ND
13/03/2018 08:00:00 PM,16.8,0.1,ND,ND,ND,ND
13/03/2018 09:00:00 PM,27.4,0.5,ND,ND,ND,ND
13/03/2018 10:00:00 PM,63.2,0.9,ND,ND,ND,ND
13/03/2018 11:00:00 PM,58.1,0.6,ND,ND,ND,ND
14/03/2018 12:00:00 AM,33.4,0.3,ND,ND,ND,ND
14/03/2018 01:00:00 AM,32.8,0.3,ND,ND,ND,ND
14/03/2018 02:00:00 AM,21.4,0.3,ND,ND,ND,ND
14/03/2018 03:00:00 AM,24.0,0.2,ND,ND,ND,ND
14/03/2018 04:00:00 AM,27.8,0.2,ND,ND,ND,ND
14/03/2018 05:00:00 AM,37.6,0.7,ND,ND,ND,ND
14/03/2018 06:00:00 AM,50.4,0.4,ND,ND,ND,ND
14/03/2018 07:00:00 AM,66.1,0.6,ND,ND,ND,ND
14/03/2018 08:00:00 AM,81.0,0.8,ND,ND,ND,ND
14/03/2018 09:00:00 AM,ND,2.8,ND,ND,ND,ND
14/03/2018 10:00:00 AM,ND,5.9,ND,ND,ND,ND
14/03/2018 11:00:00 AM,ND,3.6,ND,ND,ND,ND
14/03/2018 12:00:00 PM,ND,3.4,ND,ND,ND,ND
14/03/2018 01:00:00 PM,69.1,3.4,ND,ND,ND,ND
14/03/2018 02:00:00 PM,25.8,1.4,ND,ND,ND,ND
14/03/2018 03:00:00 PM,23.4,0.3,ND,ND,ND,ND
14/03/2018 04:00:00 PM,21.0,0.1,ND,ND,ND,ND
14/03/2018 05:00:00 PM,31.2,ND,ND,ND,ND,ND
14/03/2018 06:00:00 PM,38.7,ND,ND,ND,ND,ND
14/03/2018 07:00:00 PM,30.2,0.0,ND,ND,ND,ND
14/03/2018 08:00:00 PM,23.3,0.1,ND,ND,ND,ND
14/03/2018 09:00:00 PM,54.3,0.4,ND,ND,ND,ND
14/03/2018 10:00:00 PM,68.0,0.8,ND,ND,ND,ND
14/03/2018 11:00:00 PM,58.0,0.7,ND,ND,ND,ND
15/03/2018 12:00:00 AM,52.9,0.4,ND,ND,ND,ND
15/03/2018 01:00:00 AM,38.6,0.3,ND,ND,ND,ND
15/03/2018 02:00:00 AM,26.9,0.3,ND,ND,ND,ND
15/03/2018 03:00:00 AM,44.2,0.2,ND,ND,ND,ND
15/03/2018 04:00:00 AM,35.8,0.2,ND,ND,ND,ND
15/03/2018 05:00:00 AM,56.7,0.9,ND,ND,ND,ND
15/03/2018 06:00:00 AM,76.7,0.7,ND,ND,ND,ND
15/03/2018 07:00:00 AM,83.5,0.8,ND,ND,ND,ND
15/03/2018 08:00:00 AM,94.7,1.5,ND,ND,ND,ND
15/03/2018 09:00:00 AM,74.3,3.0,ND,ND,ND,ND
15/03/2018 10:00:00 AM,58.6,5.5,ND,ND,ND,ND
15/03/2018 11:00:00 AM,50.7,4.2,ND,ND,ND,ND
15/03/2018 12:00:00 PM,41.5,2.3,ND,ND,ND,ND
15/03/2018 01:00:00 PM,26.1,0.7,ND,ND,ND,ND
15/03/2018 02:00:00 PM,14.4,0.5,ND,ND,ND,ND
15/03/2018 03:00:00 PM,15.9,0.4,ND,ND,ND,ND
15/03/2018 04:00:00 PM,27.8,0.1,ND,ND,ND,ND
15/03/2018 05:00:00 PM,25.9,ND,ND,ND,ND,ND
15/03/2018 06:00:00 PM,20.2,0.0,ND,ND,ND,ND
15/03/2018 07:00:00 PM,44.7,0.5,ND,ND,ND,ND
15/03/2018 08:00:00 PM,42.2,0.5,ND,ND,ND,ND
15/03/2018 09:00:00 PM,43.4,1.6,ND,ND,ND,ND
15/03/2018 10:00:00 PM,64.6,1.2,ND,ND,ND,ND
15/03/2018 11:00:00 PM,55.1,1.0,ND,ND,ND,ND
16/03/2018 12:00:00 AM,64.6,0.8,ND,ND,ND,ND
16/03/2018 01:00:00 AM,39.4,0.7,ND,ND,ND,ND
16/03/2018 02:00:00 AM,32.9,0.5,ND,ND,ND,ND
16/03/2018 03:00:00 AM,44.8,0.6,ND,ND,ND,ND
16/03/2018 04:00:00 AM,35.6,0.4,ND,ND,ND,ND
16/03/2018 05:00:00 AM,60.3,0.7,ND,ND,ND,ND
16/03/2018 06:00:00 AM,74.4,0.7,ND,ND,ND,ND
16/03/2018 07:00:00 AM,80.1,0.9,ND,ND,ND,ND
16/03/2018 08:00:00 AM,82.1,1.1,ND,ND,ND,ND
16/03/2018 09:00:00 AM,92.0,1.9,ND,ND,ND,ND
16/03/2018 10:00:00 AM,64.9,2.3,ND,ND,ND,ND
16/03/2018 11:00:00 AM,53.6,2.3,ND,ND,ND,ND
16/03/2018 12:00:00 PM,55.1,1.8,ND,ND,ND,ND
16/03/2018 01:00:00 PM,55.4,2.0,ND,ND,ND,ND
16/03/2018 02:00:00 PM,60.8,1.7,ND,ND,ND,ND
16/03/2018 03:00:00 PM,68.1,1.4,ND,ND,ND,ND
16/03/2018 04:00:00 PM,32.4,0.1,ND,ND,ND,ND
16/03/2018 05:00:00 PM,32.0,ND,ND,ND,ND,ND
16/03/2018 06:00:00 PM,36.4,ND,ND,ND,ND,ND
16/03/2018 07:00:00 PM,32.0,0.1,ND,ND,ND,ND
16/03/2018 08:00:00 PM,23.7,0.1,ND,ND,ND,ND
16/03/2018 09:00:00 PM,20.8,0.1,ND,ND,ND,ND
16/03/2018 10:00:00 PM,55.1,0.6,ND,ND,ND,ND
16/03/2018 11:00:00 PM,56.9,0.4,ND,ND,ND,ND
17/03/2018 12:00:00 AM,45.1,0.4,ND,ND,ND,ND
17/03/2018 01:00:00 AM,32.4,0.2,ND,ND,ND,ND
17/03/2018 02:00:00 AM,37.7,0.3,ND,ND,ND,ND
17/03/2018 03:00:00 AM,34.0,0.2,ND,ND,ND,ND
17/03/2018 04:00:00 AM,36.5,0.1,ND,ND,ND,ND
17/03/2018 05:00:00 AM,35.6,0.3,ND,ND,ND,ND
17/03/2018 06:00:00 AM,45.4,0.4,ND,ND,ND,ND
17/03/2018 07:00:00 AM,53.2,0.4,ND,ND,ND,ND
17/03/2018 08:00:00 AM,75.9,0.7,ND,ND,ND,ND
17/03/2018 09:00:00 AM,73.4,1.7,ND,ND,ND,ND
17/03/2018 10:00:00 AM,74.0,5.2,ND,ND,ND,ND
17/03/2018 11:00:00 AM,74.0,5.3,ND,ND,ND,ND
17/03/2018 12:00:00 PM,60.1,5.6,ND,ND,ND,ND
17/03/2018 01:00:00 PM,9.1,2.4,ND,ND,ND,ND
17/03/2018 02:00:00 PM,17.2,0.4,ND,ND,ND,ND
17/03/2018 03:00:00 PM,19.4,0.3,ND,ND,ND,ND
17/03/2018 04:00:00 PM,17.6,ND,ND,ND,ND,ND
17/03/2018 05:00:00 PM,18.2,ND,ND,ND,ND,ND
17/03/2018 06:00:00 PM,22.0,ND,ND,ND,ND,ND
17/03/2018 07:00:00 PM,23.0,0.1,ND,ND,ND,ND
17/03/2018 08:00:00 PM,34.3,0.5,ND,ND,ND,ND
17/03/2018 09:00:00 PM,9.0,0.4,ND,ND,ND,ND
17/03/2018 10:00:00 PM,9.7,0.2,ND,ND,ND,ND
17/03/2018 11:00:00 PM,45.9,0.4,ND,ND,ND,ND
18/03/2018 12:00:00 AM,33.1,0.3,ND,ND,ND,ND
18/03/2018 01:00:00 AM,25.6,0.2,ND,ND,ND,ND
18/03/2018 02:00:00 AM,22.1,0.3,ND,ND,ND,ND
18/03/2018 03:00:00 AM,23.3,0.2,ND,ND,ND,ND
18/03/2018 04:00:00 AM,27.3,0.2,ND,ND,ND,ND
18/03/2018 05:00:00 AM,28.5,0.2,ND,ND,ND,ND
18/03/2018 06:00:00 AM,28.5,0.2,ND,ND,ND,ND
18/03/2018 07:00:00 AM,50.2,0.6,ND,ND,ND,ND
18/03/2018 08:00:00 AM,45.1,0.7,ND,ND,ND,ND
18/03/2018 09:00:00 AM,41.8,1.3,ND,ND,ND,ND
18/03/2018 10:00:00 AM,32.6,2.1,ND,ND,ND,ND
18/03/2018 11:00:00 AM,36.9,2.4,ND,ND,ND,ND
18/03/2018 12:00:00 PM,36.9,1.8,ND,ND,ND,ND
18/03/2018 01:00:00 PM,38.2,2.8,ND,ND,ND,ND
18/03/2018 02:00:00 PM,19.9,3.4,ND,ND,ND,ND
18/03/2018 03:00:00 PM,11.0,0.7,ND,ND,ND,ND
18/03/2018 04:00:00 PM,16.3,0.2,ND,ND,ND,ND
18/03/2018 05:00:00 PM,22.4,0.1,ND,ND,ND,ND
18/03/2018 06:00:00 PM,39.4,0.1,ND,ND,ND,ND
18/03/2018 07:00:00 PM,47.2,1.7,ND,ND,ND,ND
18/03/2018 08:00:00 PM,27.8,0.9,ND,ND,ND,ND
18/03/2018 09:00:00 PM,30.7,0.9,ND,ND,ND,ND
18/03/2018 10:00:00 PM,32.2,1.7,ND,ND,ND,ND
18/03/2018 11:00:00 PM,23.4,1.4,ND,ND,ND,ND
19/03/2018 12:00:00 AM,48.4,0.8,ND,ND,ND,ND
19/03/2018 01:00:00 AM,28.0,0.5,ND,ND,ND,ND
19/03/2018 02:00:00 AM,33.9,0.3,ND,ND,ND,ND
19/03/2018 03:00:00 AM,32.1,0.3,ND,ND,ND,ND
19/03/2018 04:00:00 AM,38.4,0.4,ND,ND,ND,ND
19/03/2018 05:00:00 AM,8.9,0.2,ND,ND,ND,ND
19/03/2018 06:00:00 AM,24.9,0.3,ND,ND,ND,ND
19/03/2018 07:00:00 AM,29.9,0.2,ND,ND,ND,ND
19/03/2018 08:00:00 AM,28.0,0.3,ND,ND,ND,ND
19/03/2018 09:00:00 AM,24.9,0.4,ND,ND,ND,ND
19/03/2018 10:00:00 AM,12.4,0.4,ND,ND,ND,ND
19/03/2018 11:00:00 AM,28.5,0.4,ND,ND,ND,ND
19/03/2018 12:00:00 PM,15.4,0.6,ND,ND,ND,ND
19/03/2018 01:00:00 PM,19.1,0.7,ND,ND,ND,ND
19/03/2018 02:00:00 PM,9.8,0.1,ND,ND,ND,ND
19/03/2018 03:00:00 PM,8.5,0.1,ND,ND,ND,ND
19/03/2018 04:00:00 PM,7.8,0.1,ND,ND,ND,ND
19/03/2018 05:00:00 PM,17.1,ND,ND,ND,ND,ND
19/03/2018 06:00:00 PM,47.2,0.3,ND,ND,ND,ND
19/03/2018 07:00:00 PM,22.0,0.3,ND,ND,ND,ND
19/03/2018 08:00:00 PM,31.1,0.3,ND,ND,ND,ND
19/03/2018 09:00:00 PM,20.7,0.6,ND,ND,ND,ND
19/03/2018 10:00:00 PM,34.4,0.3,ND,ND,ND,ND
19/03/2018 11:00:00 PM,39.9,0.4,ND,ND,ND,ND
20/03/2018 12:00:00 AM,32.4,0.2,ND,ND,ND,ND
20/03/2018 01:00:00 AM,23.2,0.1,ND,ND,ND,ND
20/03/2018 02:00:00 AM,33.7,0.2,ND,ND,ND,ND
20/03/2018 03:00:00 AM,30.7,0.3,ND,ND,ND,ND
20/03/2018 04:00:00 AM,33.1,0.5,ND,ND,ND,ND
20/03/2018 05:00:00 AM,29.0,0.4,ND,ND,ND,ND
20/03/2018 06:00:00 AM,26.2,0.6,ND,ND,ND,ND
20/03/2018 07:00:00 AM,38.1,0.9,ND,ND,ND,ND
20/03/2018 08:00:00 AM,26.0,0.7,ND,ND,ND,ND
20/03/2018 09:00:00 AM,14.6,0.4,ND,ND,ND,ND
20/03/2018 10:00:00 AM,18.1,0.4,ND,ND,ND,ND
20/03/2018 11:00:00 AM,10.5,0.4,ND,ND,ND,ND
20/03/2018 12:00:00 PM,13.6,0.5,ND,ND,ND,ND
20/03/2018 01:00:00 PM,28.3,0.7,ND,ND,ND,ND
20/03/2018 02:00:00 PM,25.1,0.6,ND,ND,ND,ND
20/03/2018 03:00:00 PM,36.0,0.9,ND,ND,ND,ND
20/03/2018 04:00:00 PM,42.7,1.1,ND,ND,ND,ND
20/03/2018 05:00:00 PM,26.6,0.8,ND,ND,ND,ND
20/03/2018 06:00:00 PM,31.6,0.4,ND,ND,ND,ND
20/03/2018 07:00:00 PM,41.2,0.5,ND,ND,ND,ND
20/03/2018 08:00:00 PM,33.9,0.5,ND,ND,ND,ND
20/03/2018 09:00:00 PM,39.0,0.4,ND,ND,ND,ND
20/03/2018 10:00:00 PM,29.8,0.3,ND,ND,ND,ND
20/03/2018 11:00:00 PM,26.6,0.3,ND,ND,ND,ND
21/03/2018 12:00:00 AM,28.8,0.2,ND,ND,ND,ND
21/03/2018 01:00:00 AM,35.3,0.3,ND,ND,ND,ND
21/03/2018 02:00:00 AM,33.9,0.3,ND,ND,ND,ND
21/03/2018 03:00:00 AM,32.5,0.1,ND,ND,ND,ND
21/03/2018 04:00:00 AM,24.6,0.1,ND,ND,ND,ND
21/03/2018 05:00:00 AM,38.9,0.2,ND,ND,ND,ND
21/03/2018 06:00:00 AM,59.6,0.4,ND,ND,ND,ND
21/03/2018 07:00:00 AM,69.1,0.9,ND,ND,ND,ND
21/03/2018 08:00:00 AM,91.1,1.1,ND,ND,ND,ND
21/03/2018 09:00:00 AM,80.3,1.4,ND,ND,ND,ND
21/03/2018 10:00:00 AM,67.3,2.0,ND,ND,ND,ND
21/03/2018 11:00:00 AM,43.5,1.8,ND,ND,ND,ND
21/03/2018 12:00:00 PM,49.4,1.8,ND,ND,ND,ND
21/03/2018 01:00:00 PM,44.2,1.5,ND,ND,ND,ND
21/03/2018 02:00:00 PM,54.0,1.3,ND,ND,ND,ND
21/03/2018 03:00:00 PM,57.0,1.8,ND,ND,ND,ND
21/03/2018 04:00:00 PM,32.0,0.3,ND,ND,ND,ND
21/03/2018 05:00:00 PM,21.1,ND,ND,ND,ND,ND
21/03/2018 06:00:00 PM,18.0,0.0,ND,ND,ND,ND
21/03/2018 07:00:00 PM,18.5,0.1,ND,ND,ND,ND
21/03/2018 08:00:00 PM,15.2,0.1,ND,ND,ND,ND
21/03/2018 09:00:00 PM,17.1,0.1,ND,ND,ND,ND
21/03/2018 10:00:00 PM,18.4,0.3,ND,ND,ND,ND
21/03/2018 11:00:00 PM,32.7,0.2,ND,ND,ND,ND
22/03/2018 12:00:00 AM,48.7,0.3,ND,ND,ND,ND
22/03/2018 01:00:00 AM,33.0,0.1,ND,ND,ND,ND
22/03/2018 02:00:00 AM,32.9,0.1,ND,ND,ND,ND
22/03/2018 03:00:00 AM,45.9,0.2,ND,ND,ND,ND
22/03/2018 04:00:00 AM,26.2,0.1,ND,ND,ND,ND
22/03/2018 05:00:00 AM,30.7,0.2,ND,ND,ND,ND
22/03/2018 06:00:00 AM,39.8,0.7,ND,ND,ND,ND
22/03/2018 07:00:00 AM,77.6,0.6,ND,ND,ND,ND
22/03/2018 08:00:00 AM,61.9,0.7,ND,ND,ND,ND
22/03/2018 09:00:00 AM,58.6,1.1,ND,ND,ND,ND
22/03/2018 10:00:00 AM,44.1,2.6,ND,ND,ND,ND
22/03/2018 11:00:00 AM,22.5,1.4,ND,ND,ND,ND
22/03/2018 12:00:00 PM,ND,0.4,ND,ND,ND,ND
22/03/2018 01:00:00 PM,ND,0.2,ND,ND,ND,ND
22/03/2018 02:00:00 PM,7.0,0.2,ND,ND,ND,ND
22/03/2018 03:00:00 PM,8.3,0.1,ND,ND,ND,ND
22/03/2018 04:00:00 PM,11.9,ND,ND,ND,ND,ND
22/03/2018 05:00:00 PM,16.9,ND,ND,ND,ND,ND
22/03/2018 06:00:00 PM,13.9,ND,ND,ND,ND,ND
22/03/2018 07:00:00 PM,17.4,ND,ND,ND,ND,ND
22/03/2018 08:00:00 PM,23.2,0.2,ND,ND,ND,ND
22/03/2018 09:00:00 PM,13.9,0.2,ND,ND,ND,ND
22/03/2018 10:00:00 PM,12.4,0.1,ND,ND,ND,ND
22/03/2018 11:00:00 PM,48.2,0.3,ND,ND,ND,ND
23/03/2018 12:00:00 AM,41.6,0.3,ND,ND,ND,ND
23/03/2018 01:00:00 AM,26.4,0.2,ND,ND,ND,ND
23/03/2018 02:00:00 AM,26.7,0.2,ND,ND,ND,ND
23/03/2018 03:00:00 AM,32.4,0.2,ND,ND,ND,ND
23/03/2018 04:00:00 AM,45.9,0.2,ND,ND,ND,ND
23/03/2018 05:00:00 AM,54.4,0.2,ND,ND,ND,ND
23/03/2018 06:00:00 AM,45.8,0.3,ND,ND,ND,ND
23/03/2018 07:00:00 AM,55.3,0.6,ND,ND,ND,ND
23/03/2018 08:00:00 AM,73.3,1.3,ND,ND,ND,ND
23/03/2018 09:00:00 AM,48.3,2.7,ND,ND,ND,ND
23/03/2018 10:00:00 AM,39.2,3.4,ND,ND,ND,ND
23/03/2018 11:00:00 AM,27.7,2.8,ND,ND,ND,ND
23/03/2018 12:00:00 PM,46.3,2.1,ND,ND,ND,ND
23/03/2018 01:00:00 PM,63.4,2.0,ND,ND,ND,ND
23/03/2018 02:00:00 PM,33.2,1.5,ND,ND,ND,ND
23/03/2018 03:00:00 PM,20.9,0.5,ND,ND,ND,ND
23/03/2018 04:00:00 PM,22.8,0.2,ND,ND,ND,ND
23/03/2018 05:00:00 PM,23.5,0.1,ND,ND,ND,ND
23/03/2018 06:00:00 PM,54.6,0.3,ND,ND,ND,ND
23/03/2018 07:00:00 PM,54.6,0.5,ND,ND,ND,ND
23/03/2018 08:00:00 PM,20.4,0.7,ND,ND,ND,ND
23/03/2018 09:00:00 PM,44.8,0.7,ND,ND,ND,ND
23/03/2018 10:00:00 PM,37.2,1.1,ND,ND,ND,ND
23/03/2018 11:00:00 PM,42.3,0.8,ND,ND,ND,ND
24/03/2018 12:00:00 AM,34.7,0.3,ND,ND,ND,ND
24/03/2018 01:00:00 AM,25.0,0.2,ND,ND,ND,ND
24/03/2018 02:00:00 AM,31.0,0.3,ND,ND,ND,ND
24/03/2018 03:00:00 AM,33.1,0.3,ND,ND,ND,ND
24/03/2018 04:00:00 AM,25.9,0.2,ND,ND,ND,ND
24/03/2018 05:00:00 AM,22.2,0.3,ND,ND,ND,ND
24/03/2018 06:00:00 AM,39.4,0.6,ND,ND,ND,ND
24/03/2018 07:00:00 AM,1.9,1.0,ND,ND,ND,ND
24/03/2018 08:00:00 AM,17.3,1.0,ND,ND,ND,ND
24/03/2018 09:00:00 AM,21.6,1.3,ND,ND,ND,ND
24/03/2018 10:00:00 AM,28.1,1.1,ND,ND,ND,ND
24/03/2018 11:00:00 AM,7.9,0.7,ND,ND,ND,ND
24/03/2018 12:00:00 PM,13.7,0.6,ND,ND,ND,ND
24/03/2018 01:00:00 PM,15.5,0.6,ND,ND,ND,ND
24/03/2018 02:00:00 PM,24.9,0.7,ND,ND,ND,ND
24/03/2018 03:00:00 PM,47.3,1.0,ND,ND,ND,ND
24/03/2018 04:00:00 PM,42.0,1.3,ND,ND,ND,ND
24/03/2018 05:00:00 PM,52.0,1.0,ND,ND,ND,ND
24/03/2018 06:00:00 PM,61.1,1.1,ND,ND,ND,ND
24/03/2018 07:00:00 PM,54.2,0.5,ND,ND,ND,ND
24/03/2018 08:00:00 PM,58.4,0.5,ND,ND,ND,ND
24/03/2018 09:00:00 PM,56.6,0.5,ND,ND,ND,ND
24/03/2018 10:00:00 PM,50.9,0.7,ND,ND,ND,ND
24/03/2018 11:00:00 PM,52.7,0.6,ND,ND,ND,ND
25/03/2018 12:00:00 AM,30.3,0.4,ND,ND,ND,ND
25/03/2018 01:00:00 AM,30.8,0.3,ND,ND,ND,ND
25/03/2018 02:00:00 AM,30.0,0.2,ND,ND,ND,ND
25/03/2018 03:00:00 AM,34.1,0.3,ND,ND,ND,ND
25/03/2018 04:00:00 AM,30.3,0.2,ND,ND,ND,ND
25/03/2018 05:00:00 AM,27.9,0.1,ND,ND,ND,ND
25/03/2018 06:00:00 AM,45.1,0.3,ND,ND,ND,ND
25/03/2018 07:00:00 AM,70.7,0.7,ND,ND,ND,ND
25/03/2018 08:00:00 AM,69.5,0.6,ND,ND,ND,ND
25/03/2018 09:00:00 AM,69.5,0.9,ND,ND,ND,ND
25/03/2018 10:00:00 AM,46.8,1.7,ND,ND,ND,ND
25/03/2018 11:00:00 AM,65.9,2.5,ND,ND,ND,ND
25/03/2018 12:00:00 PM,40.7,2.2,ND,ND,ND,ND
25/03/2018 01:00:00 PM,37.1,1.9,ND,ND,ND,ND
25/03/2018 02:00:00 PM,30.3,3.1,ND,ND,ND,ND
25/03/2018 03:00:00 PM,7.1,0.2,ND,ND,ND,ND
25/03/2018 04:00:00 PM,10.5,0.2,ND,ND,ND,ND
25/03/2018 05:00:00 PM,21.8,ND,ND,ND,ND,ND
25/03/2018 06:00:00 PM,14.0,ND,ND,ND,ND,ND
25/03/2018 07:00:00 PM,7.9,ND,ND,ND,ND,ND
25/03/2018 08:00:00 PM,8.6,ND,ND,ND,ND,ND
25/03/2018 09:00:00 PM,29.1,0.1,ND,ND,ND,ND
25/03/2018 10:00:00 PM,45.4,0.8,ND,ND,ND,ND
25/03/2018 11:00:00 PM,36.5,0.4,ND,ND,ND,ND
26/03/2018 12:00:00 AM,35.1,0.3,ND,ND,ND,ND
26/03/2018 01:00:00 AM,25.3,0.2,ND,ND,ND,ND
26/03/2018 02:00:00 AM,26.7,0.2,ND,ND,ND,ND
26/03/2018 03:00:00 AM,23.3,0.2,ND,ND,ND,ND
26/03/2018 04:00:00 AM,25.5,0.2,ND,ND,ND,ND
26/03/2018 05:00:00 AM,36.6,0.1,ND,ND,ND,ND
26/03/2018 06:00:00 AM,12.9,0.1,ND,ND,ND,ND
26/03/2018 07:00:00 AM,32.7,0.3,ND,ND,ND,ND
26/03/2018 08:00:00 AM,31.8,0.3,ND,ND,ND,ND
26/03/2018 09:00:00 AM,75.5,2.1,ND,ND,ND,ND
26/03/2018 10:00:00 AM,84.9,6.6,ND,ND,ND,ND
26/03/2018 11:00:00 AM,73.0,4.8,ND,ND,ND,ND
26/03/2018 12:00:00 PM,43.8,4.5,ND,ND,ND,ND
26/03/2018 01:00:00 PM,34.3,3.1,ND,ND,ND,ND
26/03/2018 02:00:00 PM,28.7,1.6,ND,ND,ND,ND
26/03/2018 03:00:00 PM,12.2,0.7,ND,ND,ND,ND
26/03/2018 04:00:00 PM,13.1,0.9,ND,ND,ND,ND
26/03/2018 05:00:00 PM,24.6,0.3,ND,ND,ND,ND
